bleu,google_bleu,meteor,rougeL,cider,tgt_language,src_language
0.0,0.002367812898581838,0.007781382348615588,0.010791175849060388,0.002397,Malay,Emakhuwa
0.0,0.00086100264364192,0.0019881758414976762,0.004795445315086088,1.4e-05,Korean,Emakhuwa
0.0,0.008142752272855611,0.02148550043734396,0.03236173418075371,0.006765,Setswana,Emakhuwa
0.0,0.00808113843275352,0.021970017101270143,0.03384441290535645,0.006418,IsiZulu,Emakhuwa
0.0,0.008268171466394426,0.031444210288289746,0.035792716591626916,0.003918,Vietnamese,Emakhuwa
0.0,0.001782590037302347,0.0028423645771632924,0.006260338450145482,0.000206,Hindi,Emakhuwa
0.0,0.0,0.0006123275171857205,0.0,0.0,Thai,Emakhuwa
0.0,0.010474541212689708,0.02897196599023597,0.04036129468383899,0.006351,Swahili,Emakhuwa
0.0,0.009892926589055278,0.022958056639509814,0.03737337361165656,0.009608,Kinyarwanda,Emakhuwa
0.0,0.0003376592870984791,0.0007080942509394122,0.001147284798435124,0.001006,Urdu,Emakhuwa
0.0,0.005756442227763924,0.01443296333668667,0.02517303252310267,0.002786,Uzbek,Emakhuwa
0.0,0.00863500128132277,0.023210901100289536,0.03314163087806056,0.007844,Hausa,Emakhuwa
0.0,0.002737788323332801,0.005694716310511569,0.014471026792763486,2.1e-05,Kazakh,Emakhuwa
0.0,0.008377658295420662,0.02047690012501698,0.03511041569243839,0.004819,Turkish,Emakhuwa
0.0,5.958449743786661e-05,0.00015566805590637607,0.00024081132532391267,0.000222,Darija,Emakhuwa
0.0,0.007395222149544571,0.019218404403981107,0.029058788079242233,0.006258,Tagalog,Emakhuwa
0.0,0.0014393993169754475,0.0029015218956961047,0.007528571754785898,1.7e-05,Kyrgyz,Emakhuwa
0.0,0.0065262422321495425,0.01645816769225453,0.02742649176447898,0.00767,IsiNdebele,Emakhuwa
0.0,0.010876742825877781,0.020842885118014066,0.04179975986020978,0.007342,Igbo,Emakhuwa
0.15373240795605417,0.14083433614119534,0.21730078717080625,0.22410408847594993,1.076455,Emakhuwa,Emakhuwa
0.0,0.008288579145065656,0.019236425967927337,0.03097596687734689,0.008521,IsiXhosa,Emakhuwa
0.0,0.0006085860755505914,0.0013934821417093588,0.002320730908699307,0.000504,Tamil,Emakhuwa
0.0,0.0055071475745116,0.011862862008589723,0.021847498698304765,0.005961,Yoruba,Emakhuwa
0.0,0.005643942760643499,0.013492874781012288,0.022845506826088324,0.002303,Indonesian,Emakhuwa
0.0,4.775262020395675e-05,0.00014217667205008945,0.00038151264950657036,1.872262e-19,Burmese,Hausa
0.0,0.0027495234721589662,0.006908600078338852,0.010902363926808272,0.004384,Malay,Hausa
0.0,0.000708150030799676,0.0016921916329273655,0.004153948041051807,8.411474e-07,Korean,Hausa
0.0,0.009359703279965584,0.02164183554989768,0.04024816933893689,0.005618,Setswana,Hausa
0.0,0.0047398782262796525,0.012567912206233371,0.023680100036235822,0.002335,IsiZulu,Hausa
0.0,0.005363740225826075,0.009192350994614731,0.021560454608138775,0.003062,Vietnamese,Hausa
0.0,0.001103917973281443,0.0016089113750141137,0.0036409677585159915,0.000102,Hindi,Hausa
0.0,3.7991821396993814e-05,0.0005997879904718349,0.0001891895998375347,6e-06,Thai,Hausa
0.0,0.0066913262125431194,0.016450473458666112,0.028618047575717155,0.00395,Swahili,Hausa
0.0,0.007607520502069984,0.018261572130680997,0.03229583718567147,0.005551,Kinyarwanda,Hausa
0.0,0.0,0.0,0.0,0.0,Urdu,Hausa
0.0,0.005299391163492152,0.012937565960556181,0.02437933448955798,0.00205,Uzbek,Hausa
0.02495099256635082,0.05310568765057086,0.12396531110620586,0.14358113599534233,0.105048,Hausa,Hausa
0.0,0.0009332872450743173,0.002100285375699929,0.0055877121842026894,3e-06,Kazakh,Hausa
0.0,0.00858522798764966,0.020997531263544224,0.038797875263400894,0.003789,Turkish,Hausa
0.0,3.6754436260456634e-05,9.73575652829105e-05,0.00016705737665352174,0.000297,Darija,Hausa
0.0,0.007979027744546277,0.018713831552379306,0.03342601836593262,0.00684,Tagalog,Hausa
0.0,0.0012528356769660035,0.0025001492162552985,0.006875187742629548,1.4e-05,Kyrgyz,Hausa
0.0,0.0037018820057469776,0.009258527864453874,0.01693476118005629,0.001687,IsiNdebele,Hausa
0.0,0.009833082739534985,0.015809363783495928,0.039867118829870915,0.005845,Igbo,Hausa
0.0,0.006150913973836957,0.01535166744311217,0.025554480714417925,0.007541,Emakhuwa,Hausa
0.0,0.004635574905252607,0.011046725759242199,0.02208460041491692,0.003488,IsiXhosa,Hausa
0.0,0.0006915411938515702,0.001449678442756964,0.0026685131181126602,0.000666,Tamil,Hausa
0.0,0.004258834005061393,0.008939885850251681,0.01715954673585257,0.00648,Yoruba,Hausa
0.0,0.004018748217850014,0.00945974986846301,0.016478536008224395,0.00325,Indonesian,Hausa
0.0,2.298102827727141e-05,0.00040877644696843705,0.00018244006736847413,1.985471e-27,Burmese,Hindi
0.0,0.00435438589790111,0.009974174550076242,0.01585441555249497,0.006466,Malay,Hindi
0.0036966306604629645,0.017013631521851178,0.039374480143232304,0.04945347048393028,0.004074,Korean,Hindi
0.0,0.008801759218326701,0.020623282291905076,0.04096929395823877,0.003026,Setswana,Hindi
0.0,0.004818661672058573,0.013599631435411748,0.023606450248903572,0.002686,IsiZulu,Hindi
0.01299253176408427,0.04319093005154715,0.18550496960168542,0.13695402183733657,0.138696,Vietnamese,Hindi
0.04927914591537623,0.06364053128223414,0.14547168354641465,0.18782492906992798,0.13248,Hindi,Hindi
0.0,1.0356112177407105e-05,0.0023955363499318307,8.533879501621436e-05,2.615071e-08,Thai,Hindi
0.0,0.016150628770205542,0.0373271976734921,0.06097247770562694,0.023161,Swahili,Hindi
0.0,0.008133130056311014,0.019940076440673755,0.03140324055709767,0.01157,Kinyarwanda,Hindi
0.0052682598661905064,0.027392824763631654,0.07529059576113756,0.10041652611917123,0.070653,Urdu,Hindi
0.0,0.0008393877407067786,0.002550845175902082,0.0045461859223561996,0.000162,Uzbek,Hindi
0.0,0.0021291448516579407,0.005134679051470982,0.009285672677561078,0.000863,Hausa,Hindi
0.0,0.0011496922540936013,0.0025471596383978535,0.00692258630703916,3.262965e-07,Kazakh,Hindi
0.0007107225435171791,0.005048356447999092,0.01097652622675303,0.01991358159361607,0.001761,Turkish,Hindi
0.0,0.0004325893773645775,0.0011639132139591062,0.0020458058958282765,0.000765,Darija,Hindi
0.0,0.009457402863620835,0.02127290786970142,0.037963291198658725,0.005676,Tagalog,Hindi
0.0,0.0008201485822577178,0.0017833893722773739,0.004870544084150549,6e-06,Kyrgyz,Hindi
0.0,0.003059451564978722,0.008933068296589766,0.016280341438630847,0.001547,IsiNdebele,Hindi
0.001998945601707209,0.01443272887525095,0.07343179564064604,0.06370345138556546,0.013545,Igbo,Hindi
0.0,0.0029462738301559792,0.007368089547863004,0.014181481228267387,0.002488,Emakhuwa,Hindi
0.0,0.0031227994979028256,0.00744458807107078,0.015068458252945553,0.001935,IsiXhosa,Hindi
0.0065315439878546044,0.024281421677239203,0.05810042067348383,0.07966409381794021,0.064155,Tamil,Hindi
0.0,0.006227376898198719,0.024209819311351854,0.024449935408653124,0.009466,Yoruba,Hindi
0.006739012311596454,0.033711488845044775,0.07371866732615252,0.11801749336742154,0.061978,Indonesian,Hindi
0.0,2.5642930155732168e-05,0.0003445286555975966,0.00019823969344660812,3.990878e-10,Burmese,Kinyarwanda
0.0,0.003310123526021465,0.00905612579597528,0.0140960173198811,0.002568,Malay,Kinyarwanda
0.00026684359248305156,0.0030108399905276946,0.00755003421237431,0.013909119243429961,0.000307,Korean,Kinyarwanda
0.0,0.011105919172380819,0.02585361740586421,0.0436029079884781,0.007218,Setswana,Kinyarwanda
0.0,0.013508066021185903,0.033435142723617715,0.05009598768738749,0.014588,IsiZulu,Kinyarwanda
0.0051598623624520175,0.03159436738680005,0.15514217100151814,0.11124218370752847,0.055341,Vietnamese,Kinyarwanda
0.0009675680600033449,0.007866896583865406,0.02090372992727025,0.02965735995624901,0.005518,Hindi,Kinyarwanda
0.0,3.0128951914192745e-05,0.0014224233320641478,0.00015255924994627172,1.4e-05,Thai,Kinyarwanda
0.0,0.013475578975880621,0.03368403428740771,0.05081379027266218,0.013765,Swahili,Kinyarwanda
0.08118734530167396,0.0859089086078107,0.16943668925667013,0.18188142287105222,0.190301,Kinyarwanda,Kinyarwanda
0.0,0.01783482246192306,0.05246455501573582,0.07227369773076261,0.019994,Urdu,Kinyarwanda
0.0,0.00817347789824854,0.01848512541193113,0.03258624704090191,0.005243,Uzbek,Kinyarwanda
0.0,0.010181076991177773,0.026722192040749562,0.04075641325073458,0.007683,Hausa,Kinyarwanda
0.0,0.0035888733460224275,0.008015890783899065,0.02051577912118932,5e-06,Kazakh,Kinyarwanda
0.0,0.01158789833400523,0.02671144601789839,0.04537643616164204,0.006252,Turkish,Kinyarwanda
0.0,0.00027263167460760514,0.0007002076047590738,0.0009225868921853631,0.000634,Darija,Kinyarwanda
0.0,0.016453525320147298,0.040722021858642286,0.061452747975708,0.012499,Tagalog,Kinyarwanda
0.0,0.002222893818048784,0.004953837617799245,0.01220835944624708,2.7e-05,Kyrgyz,Kinyarwanda
0.0,0.007431388418806563,0.018171344056881377,0.03182026262449174,0.008302,IsiNdebele,Kinyarwanda
0.003626028661162295,0.027676562846551123,0.17902798269731343,0.09533801342778223,0.028759,Igbo,Kinyarwanda
0.0,0.009717171717171718,0.02124211956305043,0.03694273831493426,0.010052,Emakhuwa,Kinyarwanda
0.0,0.011865333778979673,0.027234090701820188,0.04386672228350265,0.018119,IsiXhosa,Kinyarwanda
0.0,0.0035514004213657207,0.014152403208446534,0.01834439878102323,0.006114,Tamil,Kinyarwanda
0.0007681063181163557,0.01154668126744145,0.058350308261129906,0.0444055579535507,0.0158,Yoruba,Kinyarwanda
0.0,0.022186237521284766,0.05092018699170817,0.08051482140954785,0.022777,Indonesian,Kinyarwanda
0.0,6.2653324155945e-05,0.0003132992831655811,0.0005043503226311131,5.114128e-13,Burmese,Swahili
0.0,0.005236805384552245,0.012250091065632391,0.021424220695216847,0.002889,Malay,Swahili
0.0,0.002774019272644387,0.006763685620045006,0.015794833343581234,6.2e-05,Korean,Swahili
0.0017598661152270142,0.0178460599277611,0.04279719651091545,0.06556527030691117,0.014056,Setswana,Swahili
0.0015283106603222385,0.016448551211337932,0.0417688730848378,0.05774359926816548,0.015844,IsiZulu,Swahili
0.005532021768163836,0.030893673515272856,0.16809300787595907,0.11017543889495117,0.044867,Vietnamese,Swahili
0.005800597763750445,0.027789673793831016,0.0724134638946417,0.08838052153802425,0.024077,Hindi,Swahili
7.419355453130359e-05,0.0002284630912761198,0.003070205046177276,0.00047383923151627944,1.8e-05,Thai,Swahili
0.01757454907862956,0.03899115158561002,0.09498187557939802,0.11420446833860605,0.083066,Swahili,Swahili
0.0013375818005009203,0.014321177449028452,0.033466832292420076,0.051727626377583005,0.020951,Kinyarwanda,Swahili
0.0,0.02055349992396979,0.06102827288408733,0.0803065278014386,0.030128,Urdu,Swahili
0.0,0.004734235628464503,0.011391215075515269,0.021939306549012872,0.001873,Uzbek,Swahili
0.0,0.012966775481419975,0.030219691099729457,0.04861972717481443,0.011114,Hausa,Swahili
0.0,0.0036965826638284236,0.008367561589333196,0.021516448679825738,1e-06,Kazakh,Swahili
0.0010503970587285557,0.012371944920916216,0.027492047593934754,0.0471757416187325,0.005278,Turkish,Swahili
0.0,0.0006514077263813273,0.0016544939282640853,0.0026050200070311114,0.001224,Darija,Swahili
0.0,0.017814407227641885,0.041139777702879084,0.065771086144322,0.009857,Tagalog,Swahili
0.0,0.003196742821244821,0.00686485481323388,0.017910482216274493,4e-05,Kyrgyz,Swahili
0.0,0.008016032064128256,0.019004194239825033,0.034275141844449915,0.00683,IsiNdebele,Swahili
0.004645333603283646,0.033195982061592945,0.2226770948131054,0.10399006417472381,0.030976,Igbo,Swahili
0.0,0.010798403193612775,0.025557252373643466,0.03918722974326594,0.012138,Emakhuwa,Swahili
0.0,0.011318704536536777,0.025930453209425688,0.04267050313725679,0.012457,IsiXhosa,Swahili
0.0018237096167599575,0.010513450561826511,0.02781595801512658,0.037057738856556416,0.019331,Tamil,Swahili
0.0009432078268100352,0.011783979096068264,0.053944183342991975,0.041586325135947524,0.014891,Yoruba,Swahili
0.0036680853770210413,0.024407428819193524,0.05244411988737332,0.08452579615017866,0.033278,Indonesian,Swahili
0.0,0.00010168280623324444,0.0009746262554228762,0.000825597464467111,3.385906e-21,Burmese,Setswana
0.0,0.003490564567653063,0.008520509978350698,0.015381981793513008,0.002401,Malay,Setswana
0.00027713625581584446,0.004367873054741742,0.011285115613907565,0.020282608945905247,0.000369,Korean,Setswana
0.05080845863604805,0.06733332595878364,0.14776449071528538,0.1699455429045085,0.149474,Setswana,Setswana
0.0,0.012248277938796251,0.030665813048674766,0.04906674923591718,0.008124,IsiZulu,Setswana
0.00620084633399794,0.027970293521549953,0.12813402717152264,0.0963095933991146,0.047303,Vietnamese,Setswana
0.0,0.0017982161695597966,0.00388560167679635,0.006212130710997622,0.000517,Hindi,Setswana
0.0,1.0359688380573513e-05,0.001748506032353001,4.813444528364128e-05,1.980108e-11,Thai,Setswana
0.0,0.010667746944838297,0.025180854025943316,0.04372065415409705,0.006797,Swahili,Setswana
0.0,0.013376383763837638,0.03031642531829183,0.04988432952267545,0.016091,Kinyarwanda,Setswana
0.0,0.01165514164621905,0.029348425738026034,0.04185113275501641,0.016953,Urdu,Setswana
0.0,0.00484536657463956,0.01252134983885474,0.02193896324274088,0.002174,Uzbek,Setswana
0.0,0.013081412279986488,0.030365951168493444,0.050059652953427486,0.008303,Hausa,Setswana
0.0,0.002785676306724923,0.006934403323387261,0.01713505669009885,7e-06,Kazakh,Setswana
0.0,0.006376803236936443,0.014669533281414631,0.0295965631336971,0.00177,Turkish,Setswana
0.0,0.0019850181839256996,0.0043999653243768895,0.007046799795669453,0.002493,Darija,Setswana
0.0,0.01858189456427071,0.04051688207488868,0.07104016080073411,0.01041,Tagalog,Setswana
0.0,0.002007221337888729,0.00631501533669673,0.011326530989666253,3.5e-05,Kyrgyz,Setswana
0.0,0.00782139138436206,0.019342537486522354,0.03392378686484315,0.004492,IsiNdebele,Setswana
0.004737975898807755,0.02960718032404709,0.13382010196537172,0.09632710928396665,0.030659,Igbo,Setswana
0.0,0.006384693704395045,0.013968609698514827,0.02454779159809365,0.007827,Emakhuwa,Setswana
0.0,0.01104169920349836,0.025696153655157664,0.044540828175870406,0.008526,IsiXhosa,Setswana
0.0,0.006850997625351421,0.017053964263065192,0.024917329893893662,0.014047,Tamil,Setswana
0.0,0.008741861768637088,0.025850393300007622,0.03256371087690231,0.012234,Yoruba,Setswana
0.0013286167520595385,0.011857989856418316,0.025063148857897944,0.047832055222356236,0.008749,Indonesian,Setswana
0.0,1.766759480431372e-05,0.0017037347432867793,0.0001221478693538061,5.882533e-13,Burmese,Uzbek
0.0,0.0020675259924619388,0.008295920786799764,0.010309416121866581,0.000763,Malay,Uzbek
0.0,0.0008243802557281052,0.007632191227516256,0.004390203375152588,4e-06,Korean,Uzbek
0.0,0.007048010312627729,0.01909389567398197,0.02847788357209568,0.004127,Setswana,Uzbek
0.0,0.00636870362638892,0.016150649602117907,0.02630572479001201,0.005682,IsiZulu,Uzbek
0.0,0.0020890672149086447,0.016970948078537013,0.009465483332643274,0.000758,Vietnamese,Uzbek
0.0,0.0002615035943925425,0.00043863450850114725,0.0009158250433358088,5.4e-05,Hindi,Uzbek
0.0,3.413202266366305e-06,0.0003467453289539477,2.743032696949747e-05,3.177865e-07,Thai,Uzbek
0.0,0.0038721880539132297,0.011165636539641297,0.01602024768550576,0.003841,Swahili,Uzbek
0.0,0.006475218590181707,0.016890607692918325,0.02503584768820264,0.005233,Kinyarwanda,Uzbek
0.0,0.0002104543182595428,0.0004954471430161696,0.0008600543980558577,0.000202,Urdu,Uzbek
0.02825709288087265,0.052832444362700015,0.12871055636226386,0.1276638844594064,0.073188,Uzbek,Uzbek
0.0,0.006526099457558122,0.019196496454150194,0.026600723187689423,0.004871,Hausa,Uzbek
0.0,0.0008769702984006831,0.005995764392991774,0.0045770506950619985,3e-06,Kazakh,Uzbek
0.0,0.011100474304860537,0.026138997625548915,0.041030770876696016,0.009577,Turkish,Uzbek
0.0,3.719822936428226e-05,9.303938676465436e-05,0.0001635850097901458,4.4e-05,Darija,Uzbek
0.0,0.007371533879055415,0.019171693505631544,0.02999022656957283,0.005168,Tagalog,Uzbek
0.0,0.0010277898565047238,0.010271667851503697,0.0050228234667299455,4.9e-05,Kyrgyz,Uzbek
0.0,0.003993315803700883,0.010003406902580869,0.016541746498177475,0.004257,IsiNdebele,Uzbek
0.0,0.004567447261467002,0.019651009030146223,0.01881097906116753,0.004611,Igbo,Uzbek
0.0,0.005057861940600469,0.012655394939707675,0.01909171548558409,0.006917,Emakhuwa,Uzbek
0.0,0.006230575699274826,0.014570797494237061,0.023835446003271824,0.007793,IsiXhosa,Uzbek
0.0,0.00028979459359206196,0.0007845614000731294,0.0012147664242524998,0.000112,Tamil,Uzbek
0.0,0.0026858177147194486,0.01760023440482886,0.010857006408844572,0.00276,Yoruba,Uzbek
0.0,0.0029867978515134785,0.009868430521062932,0.01342541218241424,0.002086,Indonesian,Uzbek
0.0,1.5018782312468416e-05,0.0011545416709802107,0.00012125669635925782,1.115569e-17,Burmese,Yoruba
0.0,0.002274354954222558,0.00515095935875913,0.009048408697995622,0.001506,Malay,Yoruba
0.0,0.0013551786837217692,0.0033293651905876016,0.008203715029634882,3e-06,Korean,Yoruba
0.0,0.010993443114117471,0.026115920094681874,0.045161413536186495,0.006655,Setswana,Yoruba
0.0,0.01015458322416439,0.02572117955035548,0.04165903632473718,0.008471,IsiZulu,Yoruba
0.004530688036884994,0.023590959189527878,0.11832818059828236,0.08253632722378931,0.049778,Vietnamese,Yoruba
0.004945461078228167,0.022969038200526665,0.05406688368509007,0.07683055329803007,0.017185,Hindi,Yoruba
0.0,1.3774863628850074e-05,0.000687353936752657,7.64274957823345e-05,4e-06,Thai,Yoruba
0.0,0.015936282596941676,0.03537525160667269,0.06027147403301024,0.015392,Swahili,Yoruba
0.0007761012124934465,0.01040925501357156,0.02478056369975298,0.04145226158556829,0.013183,Kinyarwanda,Yoruba
0.0,0.017697925534298133,0.05429679570106649,0.07181274213201144,0.030134,Urdu,Yoruba
0.0,0.006887398714724783,0.016585197470722554,0.03016976947494141,0.003432,Uzbek,Yoruba
0.0,0.007628750104626275,0.019110389753449118,0.030434619265005403,0.005134,Hausa,Yoruba
0.0,0.0012150111184979712,0.003617405308796751,0.00732332705374178,4.983389e-07,Kazakh,Yoruba
0.0,0.006489448637215786,0.015107535280003253,0.02888696635163762,0.002424,Turkish,Yoruba
0.0,4.285653062099113e-05,0.00011918083106000443,0.00019433688361346016,6.7e-05,Darija,Yoruba
0.0,0.013645608815761512,0.030618530514708933,0.052267663844300365,0.007565,Tagalog,Yoruba
0.0,0.000826563945992549,0.0023972647425939556,0.004611434080048996,8e-06,Kyrgyz,Yoruba
0.0,0.003951964508809056,0.011080230324052974,0.020145016675981238,0.002554,IsiNdebele,Yoruba
0.00550029506355742,0.026797301990604493,0.2132655567038278,0.09048785259835566,0.02999,Igbo,Yoruba
0.0,0.006700633670148998,0.015589550375824658,0.027677414612641168,0.007534,Emakhuwa,Yoruba
0.0,0.006602678711458235,0.015691473682333156,0.02729722208565075,0.004422,IsiXhosa,Yoruba
0.0019256552492902196,0.01094725479899644,0.025698945654137648,0.03846620806017351,0.027239,Tamil,Yoruba
0.023321816927215744,0.043281055938436064,0.15361316716310847,0.12380141549796791,0.115868,Yoruba,Yoruba
0.0,0.018196964087375048,0.038264455931044515,0.06835848505079686,0.016141,Indonesian,Yoruba
0.0,0.004898650860303346,0.01341034767643383,0.02559953057872672,5.8e-05,Burmese,Thai
0.0,0.00012053093878534947,0.001872462581933077,0.0012946193120929692,0.000494,Malay,Thai
0.0029945231108006775,0.014438019263118164,0.03936427638470804,0.05006684667982389,0.003659,Korean,Thai
0.0,0.0002265689902575334,0.0019629757532163366,0.001553226981118113,5.7e-05,Setswana,Thai
0.0,0.000726152342689614,0.004170979848291806,0.004196024215249325,0.000226,IsiZulu,Thai
0.0,0.004524427558404269,0.04183984773327507,0.019273686464383273,0.008703,Vietnamese,Thai
0.0,2.1308331557639037e-05,0.0036241062071193843,0.00014728527798032966,9e-06,Hindi,Thai
0.13431150783395815,0.13190943413288722,0.2786878804742818,0.23457553292605077,0.122452,Thai,Thai
0.0,0.00109317834737802,0.0063777496262251735,0.006463270688522154,0.000961,Swahili,Thai
0.0,0.00043402282046303383,0.002372268161402346,0.0027519720964482826,0.000155,Kinyarwanda,Thai
0.0,0.0012237338213569114,0.004259941926423789,0.006778345398989819,0.002181,Urdu,Thai
0.0,0.0001710095979136829,0.002244614831971922,0.0010874639167955578,5.8e-05,Uzbek,Thai
0.0,0.0003951696737536135,0.0030344035343893025,0.0027795863407337642,0.000371,Hausa,Thai
0.0,0.0016150466979216655,0.007040074461361251,0.007211423290486492,0.000203,Kazakh,Thai
0.0,0.0023721198326953487,0.009915765219504841,0.011555853002532594,0.001845,Turkish,Thai
0.0,3.166217365345299e-05,0.0004033532143804861,0.00016699457604778747,2.2e-05,Darija,Thai
0.0,0.0012532470491728568,0.007916861122124605,0.007606601914096591,0.000749,Tagalog,Thai
0.0,0.002607311035981647,0.012379418697885475,0.012290978059935627,0.000234,Kyrgyz,Thai
0.0,0.000165374677002584,0.001758530491710024,0.001200194716944119,0.000101,IsiNdebele,Thai
0.0,0.0035044734754536237,0.025240823842235475,0.01654800841742487,0.002651,Igbo,Thai
0.0,0.00016749555492565773,0.0015104259801912198,0.0011714793738416074,0.00015,Emakhuwa,Thai
0.0,0.00033378849946897286,0.0020291437341708814,0.0020045973488071267,0.000157,IsiXhosa,Thai
0.0,0.00018916464891041162,0.0013138770277869951,0.0014290948355700432,0.000397,Tamil,Thai
0.0,0.0003245186306977983,0.004103715139074535,0.001986735782378362,0.000345,Yoruba,Thai
0.0,0.0038340260857101906,0.013255500099590714,0.017621070889084905,0.003329,Indonesian,Thai
0.0,2.9230079700683983e-05,0.0001253959892287333,0.00022360198860769996,6.662361e-17,Burmese,Turkish
0.0,0.005434412497786737,0.014583625668377549,0.02342614131066805,0.001424,Malay,Turkish
0.027584817983167392,0.0667889698927976,0.17346385981498233,0.13223425230403046,0.034128,Korean,Turkish
0.0,0.010057091656806773,0.02343049303369638,0.04342083097191958,0.003647,Setswana,Turkish
0.0,0.011115850474712636,0.027068963131458117,0.04220390853159117,0.009417,IsiZulu,Turkish
0.002486704307625115,0.02184850330257179,0.14726746574069957,0.08586182900662273,0.021095,Vietnamese,Turkish
0.0026503572992578354,0.021355556674555617,0.05436597034675352,0.07080224887210682,0.013676,Hindi,Turkish
0.0,0.00015119027983946342,0.0014965022632968071,0.0005457653650525174,9.9e-05,Thai,Turkish
0.0,0.015208542268892691,0.03900126500444479,0.05717747816403816,0.011188,Swahili,Turkish
0.0,0.01047852970647897,0.02409353868924611,0.03972270803118648,0.009083,Kinyarwanda,Turkish
0.0,0.010829640858208955,0.027412922147247887,0.03959338430062095,0.015132,Urdu,Turkish
0.0,0.008477831431079894,0.019636022584455525,0.03339008201737699,0.005231,Uzbek,Turkish
0.0,0.01064602974746389,0.026887678072757666,0.04305837864713429,0.003619,Hausa,Turkish
0.0,0.004143169524686385,0.008397205615937575,0.02263611791191634,6e-05,Kazakh,Turkish
0.2476311795514874,0.21528381359898374,0.3183750462023935,0.3374962767605153,1.060651,Turkish,Turkish
0.0,9.672052925473609e-05,0.00024186003206912531,0.0003888618798052858,0.000285,Darija,Turkish
0.0,0.013091953913267595,0.0309392031005164,0.050619329312893896,0.008124,Tagalog,Turkish
0.0,0.003541183087879964,0.007262170512120881,0.01782157864980656,0.000219,Kyrgyz,Turkish
0.0,0.006239670411267335,0.01574393542473669,0.02888166392576268,0.001349,IsiNdebele,Turkish
0.001006669930528673,0.014221979974160207,0.04800297131464835,0.053774832108747714,0.009762,Igbo,Turkish
0.0,0.006790173504134912,0.01592023385898852,0.027033046902480838,0.005669,Emakhuwa,Turkish
0.0,0.00970830483779846,0.022142553680914775,0.03538602819679183,0.010261,IsiXhosa,Turkish
0.0012640693939759695,0.007367354580093827,0.021328836294921223,0.02765065264287725,0.009106,Tamil,Turkish
0.0,0.0063705860939206405,0.02042226298831885,0.02492988701537291,0.006143,Yoruba,Turkish
0.0017113587019673422,0.023419527008373978,0.054121954176388536,0.08130937322869142,0.0151,Indonesian,Turkish
0.0,1.9456629404273385e-05,0.0025423295352310538,0.00016866440244187026,6.11957e-35,Burmese,Vietnamese
0.0,0.006818055837844829,0.014008025303199173,0.02740554964122977,0.001834,Malay,Vietnamese
0.0,0.0024203771774829056,0.008105064818628485,0.01522515075463236,3e-06,Korean,Vietnamese
0.0,0.009017667509106658,0.019669762004407502,0.04286441325122401,0.00204,Setswana,Vietnamese
0.0,0.005130536433303026,0.012842408107249913,0.02772962326701809,0.001228,IsiZulu,Vietnamese
0.05338367071445348,0.0790872769527084,0.23180395897732772,0.21739568636637435,0.281011,Vietnamese,Vietnamese
0.0,0.002256849792699471,0.004050188387212837,0.007605677218712378,0.000941,Hindi,Vietnamese
0.0,1.0368281353682814e-05,0.0037296351983653405,8.331899361777733e-05,1e-06,Thai,Vietnamese
0.0012279043712544561,0.013995190656131914,0.03254390297457836,0.05737102418880239,0.011112,Swahili,Vietnamese
0.0,0.007263141925206705,0.016240986451881927,0.03466647152859202,0.002853,Kinyarwanda,Vietnamese
0.0,0.003933551083482598,0.009080586878468756,0.014177186676643624,0.008799,Urdu,Vietnamese
0.0,0.0036564892012634093,0.012286607258517889,0.019578148457258977,0.000441,Uzbek,Vietnamese
0.0,0.008098080138649872,0.017609291803713723,0.037005694390789504,0.001943,Hausa,Vietnamese
0.0,0.002936994475653248,0.009617024204202173,0.018520996806456816,8.021464e-09,Kazakh,Vietnamese
0.0,0.00653540131986585,0.014588490732491691,0.03439732527816015,0.000655,Turkish,Vietnamese
0.0,0.00012543718548470404,0.0002982674375664703,0.0006350149017406445,0.000194,Darija,Vietnamese
0.0,0.009359532183748303,0.021409261088921834,0.04349526117899251,0.003535,Tagalog,Vietnamese
0.0,0.0031202806254944106,0.011486379985126974,0.018695684721091684,2e-06,Kyrgyz,Vietnamese
0.0,0.005236672031062406,0.01305681284720073,0.030485590330948588,0.000261,IsiNdebele,Vietnamese
0.0008636641818427831,0.009810082012502302,0.04673735870843415,0.04201664785913374,0.00372,Igbo,Vietnamese
0.0,0.004502349051679137,0.009941644303041843,0.021151982890378358,0.001324,Emakhuwa,Vietnamese
0.0,0.0056445907287212774,0.01248028767388737,0.026900825580963118,0.001098,IsiXhosa,Vietnamese
0.0,0.0029775222883893842,0.005766947000282394,0.011491670983499912,0.003291,Tamil,Vietnamese
0.0,0.003116696053840614,0.02328553743441039,0.013537968188944104,0.002379,Yoruba,Vietnamese
0.007751136428098419,0.0317829601067774,0.06805542279503847,0.11431577173999796,0.051881,Indonesian,Vietnamese
0.0,3.445801952974522e-05,0.00035876285653736224,0.0002946882420249672,3.751046e-10,Burmese,Tamil
0.0,0.00445065418139423,0.009474912545158153,0.01789089688582212,0.001296,Malay,Tamil
0.0003239313327664658,0.003264348091934299,0.007708033434482662,0.015158741102671937,0.000706,Korean,Tamil
0.0,0.00799861832234108,0.01963719937897115,0.03833686938463864,0.00395,Setswana,Tamil
0.0,0.005804241041280132,0.015382485098237942,0.027274764431298594,0.00371,IsiZulu,Tamil
0.011799695838368034,0.044011469744871703,0.18731967350570897,0.1442450394863421,0.124585,Vietnamese,Tamil
